Time (us),Address,RSSI (dBm),Raw data,Connectable,Addr Type
27005886314,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27007896215,FB:3A:74:CC:E3:23,-27,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27009897043,FB:3A:74:CC:E3:23,-26,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27011907732,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27013922734,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27015921189,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27017924331,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27019936794,FB:3A:74:CC:E3:23,-26,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27021951058,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27023956049,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27025952868,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27027957391,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27029960478,FB:3A:74:CC:E3:23,-26,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27033967291,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27035971093,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27037972685,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27039976537,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27041981010,FB:3A:74:CC:E3:23,-27,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27043988242,FB:3A:74:CC:E3:23,-26,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27045996708,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27048007581,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27050008436,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27052007618,FB:3A:74:CC:E3:23,-23,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27054013297,FB:3A:74:CC:E3:23,-26,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27056021484,FB:3A:74:CC:E3:23,-22,0x1EFF4C00121900EF5E6F09E4150F30232553FE022E5820D0A9D6353EA80200,0,1
27057739121,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27059745811,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27061741678,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27063761536,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27065744213,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27067755937,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27069765950,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27071768880,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27075769766,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27079770059,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27081772798,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27083780844,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27085783806,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27087797249,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27089790497,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27097823670,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27099824458,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27101829769,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27103843799,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27107847401,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27109854886,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27111863774,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27113873835,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27115878110,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27119895799,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27123888328,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27125895292,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27129900715,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27133904162,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27137916346,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27141925778,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27143934646,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27147950518,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27149944456,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27151950708,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27153952955,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27155959311,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27157960974,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27159969535,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27161975476,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27163977974,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27165992512,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27168008122,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27169998975,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27174023721,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27180025734,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27182031599,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27186057581,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27188068878,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27190072408,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27192062588,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27194073032,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27196074348,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27198079438,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27200082550,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27202096488,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27204099212,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27206106666,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27208151993,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27210125714,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27212163555,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27214128400,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27216134128,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27220146064,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27222149817,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27224154815,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27226169148,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27230179573,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27232209099,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27234198743,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27236206003,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27238204413,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27240208263,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27242215330,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27244238369,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27246215781,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27248222325,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27250228719,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27252237007,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27254238109,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27256294004,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27258247395,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27260254883,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27262268189,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27264259775,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27266267995,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27268277131,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27270292963,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27276286583,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27278294659,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27280306464,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27282303426,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27284299042,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27286303526,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27290311368,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27292326724,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27294347012,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27296334001,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27298335270,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27300358499,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27302345078,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27304362037,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27306357652,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27308360425,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27312375017,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27314406684,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27316383432,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27318399250,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27324397308,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27326407581,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27330407216,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27332411451,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27334417055,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27336417820,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27338425655,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27340440576,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27342438368,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27344463757,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27346447667,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27348450196,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27350446809,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27352460840,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27356480796,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27358495991,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27360481661,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27362476040,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27366483074,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27370495881,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27372498918,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27374506709,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27378521962,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27380540651,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27382535253,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27384537394,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27386537096,D9:3E:9C:53:38:A4,-24,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27388551073,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27390552898,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27392553515,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27394557218,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27398560147,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27400566976,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27402593850,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27404583986,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27406591673,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27408595680,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27410619757,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27414623248,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27416647705,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27418624684,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27420630905,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27422629316,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27424639942,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27426723356,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27428666633,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27434677167,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27436680381,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27438693511,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27440691870,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27442695794,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27444700838,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27446718594,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27448712663,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27450727768,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27452723769,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27458750145,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27460736302,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27462738518,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27464751761,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27466746027,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27468748740,D9:3E:9C:53:38:A4,-26,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27470768755,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27472763056,D9:3E:9C:53:38:A4,-22,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27474775684,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27476781059,D9:3E:9C:53:38:A4,-23,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27478789215,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
27480797032,D9:3E:9C:53:38:A4,-27,0x1EFF4C00121900FA25D3832EB123481CB919427B1F1EAB073319C7A3450000,0,1
