Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Gravity_X,Gravity_Y,Gravity_Z,Orientation_Azimuth,Position_X,Position_Y,Linear_Acceleration_X,Linear_Acceleration_Y,Linear_Acceleration_Z,Step_Count
2026-01-07 14:13:29.249,-1.9057846,3.4763808,8.260594,0.045272402,-0.050998032,0.053394806,44.325,-18.73125,-22.21875,-1.8107599,3.7611377,8.873859,262.04715,-0.4936595,-0.07937438,-0.095024705,-0.2847569,-0.61326504,1
2026-01-07 14:13:29.300,-2.5366566,4.0665517,9.236232,0.10812115,0.08322133,0.10772169,44.325,-18.84375,-22.2,-1.8911662,3.7843738,8.847169,263.20596,-0.4936595,-0.07937438,-0.6454904,0.28217793,0.38906288,1
2026-01-07 14:13:29.350,-1.2437878,3.8923733,8.258799,0.042076703,-0.07975932,0.03741631,43.987503,-18.618752,-21.6375,-1.8080525,3.85243,8.835164,262.8242,-0.4936595,-0.07937438,0.5642648,0.03994322,-0.5763655,1
2026-01-07 14:13:29.400,-1.8596961,3.8151605,8.804078,-0.049533337,0.41344357,0.04061201,43.237503,-18.31875,-21.69375,-1.8980899,3.8560169,8.814692,262.332,-0.4936595,-0.07937438,0.038393736,-0.04085636,-0.0106134415,1
2026-01-07 14:13:29.452,-1.5693992,4.1461587,7.65546,-0.012250179,0.2078536,-0.10106398,43.18125,-17.775002,-21.73125,-2.0739424,3.8911655,8.759451,267.49457,-0.4936595,-0.07937438,0.5045432,0.2549932,-1.103991,1
2026-01-07 14:13:29.502,-2.5187001,3.9384618,9.561843,0.035685305,-0.28961024,-0.20239428,43.85625,-18.225,-21.712502,-2.0706832,3.8330219,8.785819,262.23584,-0.4936595,-0.07937438,-0.44801688,0.1054399,0.77602386,1
2026-01-07 14:13:29.552,-2.7287915,3.7020345,8.410232,-0.10279499,-0.6135742,-0.039280467,44.325,-18.73125,-21.75,-1.9906713,3.8190842,8.810347,263.5545,-0.4936595,-0.07937438,-0.7381202,-0.117049694,-0.400115,1
2026-01-07 14:13:29.603,-1.8237832,3.669114,9.196728,-0.038881004,-0.4995943,0.09067796,44.60625,-18.50625,-21.825,-1.7872803,3.7629235,8.877862,260.9826,-0.4936595,-0.07937438,-0.036502838,-0.093809366,0.31886578,1
2026-01-07 14:13:29.653,-1.3634979,3.8133647,8.93935,-5.326165E-4,-0.55072546,-0.014780108,44.4,-18.525002,-22.837502,-1.4416068,3.7708378,8.937166,261.98505,-0.4936595,-0.07937438,0.07810891,0.04252696,0.0021839142,1
2026-01-07 14:13:29.703,-1.0726024,3.6792896,9.186552,-0.0069240145,0.08748226,0.025698747,44.1375,-18.393751,-22.5375,-1.309707,3.752145,8.965291,260.43735,-0.4936595,-0.07937438,0.23710465,-0.07285547,0.22126102,1
2026-01-07 14:13:29.753,-1.5340848,3.9013517,9.762358,0.13475198,-0.19267403,-0.01904104,43.6875,-18.375,-21.956251,-1.3102491,3.7564976,8.96339,260.52188,-0.4936595,-0.07937438,-0.2238357,0.14485407,0.79896736,1
2026-01-07 14:13:29.804,-1.1444284,3.716998,8.495226,0.11770825,-0.10852061,0.10133029,43.6875,-18.300001,-21.6375,-1.1946757,3.8435264,8.942619,261.63995,-0.4936595,-0.07937438,0.05024731,-0.12652826,-0.44739342,1
2026-01-07 14:13:29.854,-0.90261406,3.90614,8.91062,0.052729033,-0.17030413,-0.004127778,43.96875,-18.13125,-21.4125,-1.1446859,3.8808694,8.933025,261.34344,-0.4936595,-0.07937438,0.2420718,0.0252707,-0.022405624,1
2026-01-07 14:13:29.904,-0.7930793,3.8708255,8.930372,0.12303442,-0.38441595,-0.058454663,43.725002,-18.018751,-21.225,-0.9652692,3.9179285,8.938036,260.96164,-0.4936595,-0.07937438,0.17218989,-0.04710293,-0.007663727,1
2026-01-07 14:13:29.954,-0.60214174,3.9953241,8.971074,0.08681649,-0.06591129,-0.09254212,43.6875,-18.375,-20.475,-0.86387604,3.9658895,8.927252,260.1792,-0.4936595,-0.07937438,0.2617343,0.029434681,0.04382229,1
2026-01-07 14:13:30.003,-1.0851719,4.570531,8.713697,0.07935986,-0.54646456,-0.3099828,43.66875,-18.50625,-19.987501,-0.8010106,4.0217767,8.908091,263.34692,-0.4936595,-0.07937438,-0.28416133,0.5487542,-0.19439316,1
2026-01-07 14:13:30.054,0.07182605,3.0107086,7.893683,-0.21784015,0.19294032,-0.7808158,43.55625,-19.10625,-20.1375,-0.6981493,3.987144,8.9322815,256.10812,-0.4936595,-0.07937438,0.76997536,-0.9764354,-1.0385985,1
2026-01-07 14:13:30.103,-1.5586253,3.9881415,11.69388,-0.26684088,-1.4753478,-0.87668675,45.693752,-18.581251,-20.56875,-0.7932179,3.7748253,9.016201,257.884,-0.4936595,-0.07937438,-0.76540744,0.2133162,2.677679,1
2026-01-07 14:13:30.153,-0.4818331,3.3022027,10.070012,0.87309164,-1.2164961,-0.5017248,48.45,-17.925001,-21.825,-0.29504862,3.8732579,9.00451,258.62317,-0.98213315,-0.18611453,-0.18678448,-0.5710552,1.0655022,2
2026-01-07 14:13:30.203,0.13347675,4.173094,7.3406224,0.45765075,0.015046417,-0.18202169,49.218754,-18.243752,-21.056252,-0.09971765,4.2350445,8.8444805,263.21606,-0.98213315,-0.18611453,0.2331944,-0.061950684,-1.5038581,2
2026-01-07 14:13:30.253,-0.16938977,4.759673,8.361151,0.08788172,-0.30239302,-0.09147689,49.575,-18.5625,-18.993752,-0.07250385,4.3354335,8.795974,262.76575,-0.98213315,-0.18611453,-0.09688592,0.42423964,-0.43482304,2
2026-01-07 14:13:30.304,-0.6931214,4.71957,7.2113357,-0.38295126,-0.8191642,0.48055324,50.062504,-17.775002,-18.581251,0.20504822,4.288055,8.817081,267.39917,-0.98213315,-0.18611453,-0.8981696,0.43151522,-1.6057458,2
2026-01-07 14:13:30.354,1.115698,4.0821137,7.3777328,-0.7419348,0.31331167,0.23554966,49.706253,-17.306252,-19.7625,0.49180123,4.0596924,8.913327,259.8035,-0.98213315,-0.18611453,0.6238967,0.02242136,-1.5355945,2
2026-01-07 14:13:30.404,-0.39564183,3.389591,10.179547,-0.7003907,0.19294032,0.2664414,48.843754,-17.79375,-21.54375,0.35156843,3.692868,9.077969,258.81152,-0.98213315,-0.18611453,-0.74721026,-0.30327702,1.1015787,2
2026-01-07 14:13:30.455,1.3227965,3.0986955,9.8994255,-0.113447316,-0.037150003,0.15885288,48.05625,-18.09375,-23.34375,0.39052293,3.4891555,9.156618,256.3582,-0.98213315,-0.18611453,0.9322735,-0.39046,0.7428074,2
2026-01-07 14:13:30.506,0.516549,3.5745432,9.186552,0.32116777,0.24939768,-0.040345702,47.7,-17.8875,-23.643751,0.35516128,3.5447783,9.136673,259.47516,-1.4711665,-0.29026052,0.16138771,0.02976489,0.049879074,3
2026-01-07 14:13:30.556,0.5201403,3.5835214,9.027337,0.13794768,-0.1308905,-0.023301972,47.71875,-17.868752,-22.800001,0.3377895,3.6523519,9.094867,259.31424,-1.4711665,-0.29026052,0.18235078,-0.06883049,-0.06752968,3
2026-01-07 14:13:30.606,0.05207389,3.7660792,9.269152,0.18268746,0.114113085,-0.07123746,48.281254,-17.493752,-22.1625,0.28815398,3.7307785,9.0646925,260.65338,-1.4711665,-0.29026052,-0.23608008,0.03530073,0.20445919,3
2026-01-07 14:13:30.657,0.05267244,3.6804867,8.44016,0.084686026,0.085351795,-0.026497671,48.187504,-17.625,-21.675001,0.25772917,3.8037274,9.035243,261.04742,-1.4711665,-0.29026052,-0.20505673,-0.12324071,-0.59508324,3
2026-01-07 14:13:30.707,0.25857377,3.8253357,8.814852,-0.07403369,0.14287437,0.032090146,47.98125,-18.2625,-21.225,0.20902808,3.8064752,9.035345,259.65195,-1.4711665,-0.29026052,0.04954569,0.018860579,-0.22049332,3
2026-01-07 14:13:30.757,0.19991584,3.8881836,9.2907,-0.06657706,0.053394806,-0.012649642,48.131252,-17.85,-21.75,0.15860978,3.7794383,9.04771,260.1077,-1.4711665,-0.29026052,0.041306064,0.10874534,0.24298954,3
2026-01-07 14:13:30.807,0.34955344,3.6888664,8.861539,-0.0026630824,0.12689589,-0.059519894,47.850002,-17.775002,-21.712502,0.16443822,3.7667828,9.052882,259.74643,-1.4711665,-0.29026052,0.18511522,-0.077916384,-0.19134331,3
2026-01-07 14:13:30.857,-0.04249708,3.7283707,8.860941,-0.119838715,0.30052885,-0.030758604,47.9625,-17.8875,-21.75,0.041167542,3.7499292,9.061276,260.553,-1.4711665,-0.29026052,-0.083664626,-0.021558523,-0.2003355,3
2026-01-07 14:13:30.908,-0.50996494,4.349067,10.287286,0.12303442,-0.1596518,-0.07230269,48.225002,-18.018751,-22.237501,-0.1492926,3.7384572,9.06488,261.50302,-1.4711665,-0.29026052,-0.36067235,0.61061,1.2224054,3
2026-01-07 14:13:30.958,-0.1388637,3.4853592,8.540117,0.17629607,-0.052063264,-0.053128496,48.600002,-17.868752,-22.275002,-0.067743786,3.79806,9.041047,260.7777,-1.4711665,-0.29026052,-0.07111991,-0.31270075,-0.50092983,3
2026-01-07 14:13:31.007,0.023343466,3.9354692,8.857349,-0.019706812,-0.18308693,-0.08721595,48.787502,-17.79375,-22.03125,-0.018620512,3.8567345,9.016409,261.42245,-1.4711665,-0.29026052,0.04196398,0.07873464,-0.15905952,3
2026-01-07 14:13:31.057,0.16101007,3.8043866,9.81503,-0.0069240145,-0.18095645,-0.17456506,48.937504,-17.8125,-22.050001,0.02987523,3.8255563,9.029651,259.72946,-1.4711665,-0.29026052,0.13113484,-0.021169662,0.7853794,3
2026-01-07 14:13:31.114,-0.20530279,3.945046,10.18254,0.009054481,-0.612509,-0.1756303,49.0125,-17.6625,-22.21875,0.12159801,3.8066034,9.036889,260.54123,-1.4711665,-0.29026052,-0.3269008,0.13844252,1.1456509,3
2026-01-07 14:13:31.163,0.006584055,3.6337996,9.947908,0.23807958,0.01291595,-0.097868286,49.29375,-18.1875,-21.88125,0.28766146,3.8005838,9.035663,258.99725,-1.9631858,-0.37923807,-0.2810774,-0.16678429,0.91224575,4
2026-01-07 14:13:31.214,0.15502456,3.8833952,8.586804,0.6035877,-0.032889068,0.025698747,50.081253,-17.868752,-21.75,0.25682756,3.9889822,8.955024,261.3312,-1.9631858,-0.37923807,-0.101803005,-0.105587006,-0.36821938,4
2026-01-07 14:13:31.268,0.23822308,4.383185,8.130709,0.38508174,0.15565717,-0.014780108,50.006252,-17.56875,-20.5125,0.200684,4.2654076,8.82816,262.7508,-1.9631858,-0.37923807,0.03753908,0.11777735,-0.6974516,4
2026-01-07 14:13:31.319,0.52732295,4.3526587,7.727885,0.11451255,0.052329574,0.02676398,49.725002,-18.28125,-19.518751,0.19315962,4.3941417,8.764964,261.01312,-1.9631858,-0.37923807,0.3341633,-0.041482925,-1.0370793,4
2026-01-07 14:13:31.369,0.16579847,4.3885717,8.943541,0.13688244,-0.004127778,-0.025432438,50.175003,-17.41875,-18.9375,0.17301247,4.42947,8.747585,261.3247,-1.9631858,-0.37923807,-0.007213995,-0.040898323,0.19595528,4
2026-01-07 14:13:31.419,0.095169514,4.5675383,8.234857,0.34034196,0.13222206,0.013981183,50.11875,-18.2625,-17.75625,0.13543622,4.5469437,8.687769,261.36694,-1.9631858,-0.37923807,-0.040266708,0.020594597,-0.45291233,4
2026-01-07 14:13:31.469,0.013766659,4.703409,7.864354,0.11025162,-0.0030625449,0.04167724,49.66875,-18.206251,-17.681252,0.116125174,4.657176,8.629461,262.4419,-1.9631858,-0.37923807,-0.10235851,0.046233177,-0.76510715,4
2026-01-07 14:13:31.519,0.090381116,4.763264,8.358757,0.07509893,0.029959679,0.08002563,49.85625,-17.38125,-17.1,0.10934589,4.6929812,8.610131,262.14532,-1.9631858,-0.37923807,-0.018964775,0.070282936,-0.25137424,4
2026-01-07 14:13:31.569,0.16460137,4.6537294,8.3390045,0.23701435,-0.21717438,0.10985216,49.29375,-17.90625,-16.85625,0.17986651,4.750573,8.5773,260.954,-1.9631858,-0.37923807,-0.015265137,-0.09684372,-0.23829556,4
2026-01-07 14:13:31.619,0.46926352,4.8219223,8.04751,0.21997061,-0.16071703,0.09387366,48.956253,-17.98125,-16.6875,0.30480036,4.8656487,8.508992,260.49857,-1.9631858,-0.37923807,0.16446316,-0.043726444,-0.46148205,4
2026-01-07 14:13:31.669,0.3854665,4.982932,8.333617,-0.10279499,-0.016910573,0.031024912,48.80625,-18.337502,-15.843751,0.36507478,4.9200583,8.475266,259.935,-1.9631858,-0.37923807,0.020391703,0.06287384,-0.14164925,4
2026-01-07 14:13:31.720,0.6087258,4.827309,8.843582,-0.035685305,-0.09360735,0.027829213,48.99375,-17.98125,-15.69375,0.40220153,4.8678,8.503713,258.77655,-1.9631858,-0.37923807,0.20652425,-0.040491104,0.3398695,4
2026-01-07 14:13:31.770,0.54527944,4.859631,8.406042,0.03248961,0.01291595,0.0033288533,48.656254,-18.46875,-15.731251,0.4350783,4.8748326,8.498064,258.89874,-1.9631858,-0.37923807,0.11020115,-0.015201569,-0.09202194,4
2026-01-07 14:13:31.819,0.46567222,4.9200845,8.258799,-0.05059857,0.047003407,0.02356828,48.825,-18.75,-15.39375,0.43214762,4.881662,8.494292,258.9787,-1.9631858,-0.37923807,0.033524603,0.038422585,-0.23549366,4
2026-01-07 14:13:31.870,0.41718966,4.89315,8.558074,-0.056989968,-0.040345702,0.006524552,48.9,-18.1875,-16.050001,0.42889208,4.8543797,8.510078,259.69302,-1.9631858,-0.37923807,-0.011702418,0.0387702,0.047995567,4
2026-01-07 14:13:31.919,0.41718966,4.8536453,8.634089,-5.326165E-4,-0.12556434,-0.00838871,48.487503,-18.35625,-16.10625,0.45524243,4.8434596,8.51493,259.32574,-1.9631858,-0.37923807,-0.038052768,0.010185719,0.1191597,4
2026-01-07 14:13:31.969,0.5189432,4.823119,8.474875,-0.018641578,1.3315413E-4,0.004394086,48.43125,-18.825,-16.48125,0.50258434,4.8398943,8.514296,258.8736,-1.9631858,-0.37923807,0.016358852,-0.016775131,-0.039420128,4
2026-01-07 14:13:32.019,0.58538234,4.808754,8.567052,-0.016511112,0.008655018,-9.320789E-4,48.787502,-18.618752,-15.918751,0.49182677,4.827626,8.521885,258.51495,-1.9631858,-0.37923807,0.09355557,-0.018872261,0.04516697,4
2026-01-07 14:13:32.019,0.58538234,4.808754,8.567052,-0.016511112,0.008655018,-9.320789E-4,48.787502,-18.618752,-15.918751,0.49182677,4.827626,8.521885,258.51495,-1.9631858,-0.37923807,0.09355557,-0.018872261,0.04516697,4
2026-01-07 14:13:32.070,0.41958386,4.84766,8.377312,0.029293908,0.0033288533,-0.01904104,48.9,-18.206251,-15.95625,0.48571262,4.8365526,8.517173,259.70868,-1.9631858,-0.37923807,-0.06612876,0.011107445,-0.1398611,4
2026-01-07 14:13:32.120,0.47345337,4.8081555,8.488044,-0.009054481,-0.041410934,-0.013714875,49.275,-17.53125,-15.95625,0.4955471,4.843937,8.512408,260.07117,-1.9631858,-0.37923807,-0.022093713,-0.035781384,-0.024364471,4
2026-01-07 14:13:32.170,0.39205053,4.748899,8.492233,0.023967743,-0.00838871,0.01611165,48.675003,-18.300001,-16.03125,0.48901957,4.8403783,8.514811,259.3739,-1.9631858,-0.37923807,-0.09696904,-0.0914793,-0.022577286,4
2026-01-07 14:13:32.221,0.6051345,4.919486,8.468291,-0.0047935485,-0.027562905,0.019307349,48.656254,-18.2625,-15.750001,0.5049489,4.850638,8.508039,258.9869,-1.9631858,-0.37923807,0.10018557,0.06884813,-0.03974819,4
2026-01-07 14:13:32.271,0.4985925,4.830302,8.584411,0.009054481,-0.005193011,-0.015845342,49.162502,-17.94375,-15.843751,0.51700675,4.846617,8.509604,259.46967,-1.9631858,-0.37923807,-0.018414259,-0.01631546,0.07480621,4
2026-01-07 14:13:32.322,0.46267948,4.8787847,8.477868,0.031424373,-0.042476166,-0.017975807,48.843754,-17.8875,-15.431251,0.5195985,4.857647,8.503157,259.54062,-1.9631858,-0.37923807,-0.05691901,0.021137714,-0.025288582,4
2026-01-07 14:13:32.372,0.50278234,4.8225207,8.389881,0.011184947,0.0022636203,-9.320789E-4,48.693752,-18.581251,-15.187501,0.5246378,4.8708873,8.49527,258.55823,-1.9631858,-0.37923807,-0.021855474,-0.048366547,-0.10538864,4
2026-01-07 14:13:32.422,0.4165911,4.8267107,8.516774,-0.028228676,-0.024367206,-0.014780108,48.843754,-18.5625,-14.925,0.52166015,4.8667965,8.497797,258.5975,-1.9631858,-0.37923807,-0.10506904,-0.040085793,0.018977165,4
2026-01-07 14:13:32.471,0.53091425,4.807557,8.534731,0.015445879,0.019307349,0.024633514,48.525,-18.50625,-15.13125,0.52069485,4.855778,8.504156,258.3191,-1.9631858,-0.37923807,0.010219395,-0.04822111,0.030574799,4
2026-01-07 14:13:32.521,0.51235914,4.853047,8.447342,0.031424373,-0.00838871,1.3315413E-4,49.162502,-17.8125,-15.0375,0.52248377,4.865145,8.498692,259.27615,-1.9631858,-0.37923807,-0.010124624,-0.012098312,-0.05134964,4
2026-01-07 14:13:32.572,0.48841715,4.8362875,8.39467,-0.0069240145,-0.013714875,0.0054593193,48.80625,-18.056252,-15.731251,0.526144,4.876648,8.491871,259.45993,-1.9631858,-0.37923807,-0.03772688,-0.04036045,-0.09720135,4
2026-01-07 14:13:32.622,0.4961983,4.8141413,8.5622635,-0.030359142,-0.005193011,0.0075897854,48.525,-18.0375,-16.087502,0.5336492,4.8630466,8.499199,259.39798,-1.9631858,-0.37923807,-0.03745091,-0.048905373,0.063064575,4
2026-01-07 14:13:32.672,0.5470751,4.819528,8.590994,0.038881004,0.033155378,0.033155378,48.693752,-18.2625,-15.69375,0.52503157,4.8572283,8.503062,258.8266,-1.9631858,-0.37923807,0.022043526,-0.037700176,0.08793163,4
2026-01-07 14:13:32.722,0.64463884,4.8919525,8.325836,0.023967743,0.0054593193,-0.004127778,48.412502,-17.643751,-15.712501,0.5452235,4.8796134,8.488962,259.47345,-1.9631858,-0.37923807,0.09941536,0.012339115,-0.16312599,4
2026-01-07 14:13:32.772,0.56084174,4.7830167,8.452729,0.0037283157,-0.015845342,0.0011983871,48.6375,-17.53125,-15.525001,0.5465676,4.8794956,8.488945,259.44662,-1.9631858,-0.37923807,0.01427412,-0.09647894,-0.036215782,4
2026-01-07 14:13:32.823,0.5398925,4.8853683,8.251018,0.018641578,0.006524552,0.029959679,48.018753,-18.1875,-15.69375,0.55065787,4.8911824,8.481952,259.25482,-1.9631858,-0.37923807,-0.010765374,-0.0058140755,-0.23093414,4
2026-01-07 14:13:32.873,0.7044938,4.950012,8.395866,-0.027163442,-0.00838871,0.015046417,48.6375,-17.98125,-15.337501,0.5648497,4.8928127,8.480078,258.8323,-1.9631858,-0.37923807,0.13964415,0.05719948,-0.08421135,4
2026-01-07 14:13:32.923,0.70509243,4.8973393,8.424597,-0.0058587817,-0.004127778,-0.016910573,49.143753,-17.53125,-15.750001,0.571709,4.8928623,8.4795885,259.45926,-1.9631858,-0.37923807,0.13338345,0.004477024,-0.054991722,4
2026-01-07 14:13:32.972,0.53929394,4.8919525,8.285135,-0.029293908,0.036351077,0.015046417,48.750004,-18.1875,-15.7875,0.57313406,4.8912263,8.480436,259.41797,-1.9631858,-0.37923807,-0.03384012,7.26223E-4,-0.19530106,4
2026-01-07 14:13:33.022,0.5979519,4.9494133,8.598177,-0.056989968,-0.028628137,-0.02223674,48.6375,-18.675001,-16.10625,0.5683603,4.8757763,8.48965,258.74976,-1.9631858,-0.37923807,0.02959156,0.07363701,0.10852718,4
2026-01-07 14:13:33.073,0.5069722,4.8099513,8.446145,0.021837277,0.028894445,0.017176883,48.862503,-18.35625,-15.675,0.56491464,4.8634777,8.496931,258.9901,-1.9631858,-0.37923807,-0.05794245,-0.0535264,-0.05078602,4
2026-01-07 14:13:33.123,0.6051345,4.8901567,8.285733,-0.03248961,0.013981183,0.022503048,48.45,-17.8125,-15.525001,0.5614336,4.8714066,8.492619,259.36456,-1.9631858,-0.37923807,0.043700874,0.01875019,-0.20688534,4
2026-01-07 14:13:33.173,0.65242,4.808754,8.219295,-0.07190323,0.036351077,0.029959679,48.318752,-17.90625,-16.25625,0.5612607,4.8575106,8.500587,259.42822,-1.9631858,-0.37923807,0.091159284,-0.0487566,-0.28129292,4
2026-01-07 14:13:33.223,0.6787562,4.7800236,8.462905,-0.1517957,-0.025432438,-0.007323477,47.643753,-18.675001,-16.368752,0.57599854,4.8085327,8.527404,258.2651,-1.9631858,-0.37923807,0.10275763,-0.02850914,-0.0644989,4
2026-01-07 14:13:33.274,0.5919664,4.7656584,8.577228,-0.06231613,0.052329574,-0.0030625449,48.35625,-17.75625,-16.2,0.56418437,4.7584887,8.556218,259.31915,-1.9631858,-0.37923807,0.027782023,0.0071697235,0.021009445,4
2026-01-07 14:13:33.324,0.4417302,4.8781857,8.532935,-0.05059857,-0.033954304,-0.005193011,48.693752,-17.6625,-15.843751,0.5579792,4.7411585,8.566239,259.9743,-1.9631858,-0.37923807,-0.116249025,0.13702726,-0.033304214,4
2026-01-07 14:13:33.374,0.7188591,4.696825,8.635885,-0.070838,-0.004127778,-0.036084767,48.750004,-19.0125,-16.725,0.5644662,4.722455,8.57614,257.91364,-1.9631858,-0.37923807,0.1543929,-0.025629997,0.059744835,4
2026-01-07 14:13:33.425,0.5554548,4.72376,8.702325,-0.0069240145,0.0033288533,-0.027562905,48.581253,-19.237501,-16.931252,0.56495243,4.695578,8.590854,258.21445,-1.9631858,-0.37923807,-0.0094976425,0.02818203,0.111471176,4
2026-01-07 14:13:33.475,0.45489833,4.630985,8.638878,-0.027163442,-0.035019536,-0.06804176,49.2,-18.337502,-16.331251,0.56052846,4.6890483,8.594708,259.02908,-1.9631858,-0.37923807,-0.10563013,-0.058063507,0.044169426,4
2026-01-07 14:13:33.525,0.36032736,4.597466,8.647258,0.025032977,0.060851436,0.02356828,48.843754,-18.225,-16.800001,0.5379019,4.6705546,8.606217,259.49985,-1.9631858,-0.37923807,-0.17757452,-0.073088646,0.04104042,4
2026-01-07 14:13:33.576,0.5351041,4.712986,8.378509,0.023967743,-0.026497671,0.0022636203,48.9,-18.525002,-16.425001,0.5240284,4.6916523,8.595591,259.17755,-1.9631858,-0.37923807,0.0110756755,0.021333694,-0.21708202,4
2026-01-07 14:13:33.626,0.52971715,4.646547,8.480861,-0.0516638,0.01291595,-0.005193011,48.562504,-18.300001,-16.29375,0.52930784,4.694099,8.59393,258.90198,-1.9631858,-0.37923807,4.093051E-4,-0.04755211,-0.113069534,4
2026-01-07 14:13:33.677,0.4997896,4.6220064,8.510789,0.0069240145,0.045938175,0.01291595,48.91875,-18.1875,-16.875,0.5150911,4.677454,8.603865,259.39716,-1.9631858,-0.37923807,-0.015301526,-0.05544758,-0.09307575,4
2026-01-07 14:13:33.727,0.7380127,4.661511,8.260594,-0.06657706,0.047003407,-0.017975807,48.562504,-18.618752,-16.743752,0.51190287,4.686752,8.598994,258.46417,-1.9631858,-0.37923807,0.2261098,-0.025240898,-0.3383999,4
2026-01-07 14:13:33.777,0.2741361,4.598663,8.437765,-0.112382084,0.14180915,-0.049932797,48.600002,-18.65625,-16.650002,0.4716436,4.6550665,8.618486,259.41562,-1.9631858,-0.37923807,-0.1975075,-0.056403637,-0.18072128,4
2026-01-07 14:13:33.827,-0.07182605,4.7459064,8.412626,-0.091077425,0.053394806,0.03422061,49.125004,-18.28125,-17.00625,0.37118056,4.621298,8.641541,261.45294,-1.9631858,-0.37923807,-0.4430066,0.12460852,-0.22891426,4
2026-01-07 14:13:33.878,0.712275,4.110844,9.161413,-0.2093183,-0.088281184,0.028894445,48.825,-18.206251,-17.7,0.3955627,4.54504,8.680814,257.6502,-1.9631858,-0.37923807,0.31671232,-0.434196,0.4805994,4
2026-01-07 14:13:33.929,1.2000936,3.846285,9.407417,-0.031424373,0.19080986,0.09600413,48.318752,-18.993752,-18.431252,0.44739076,4.4111896,8.747092,255.469,-1.9631858,-0.37923807,0.75270283,-0.56490445,0.66032505,4
2026-01-07 14:13:33.979,1.151611,4.4035354,8.533533,0.17523083,0.070438534,1.3315413E-4,48.6375,-18.243752,-18.75,0.44403204,4.42823,8.73865,258.0368,-1.9631858,-0.37923807,0.7075789,-0.024694443,-0.20511723,4
2026-01-07 14:13:34.029,0.31423897,4.932654,8.003218,-0.05912043,-0.014780108,-0.16817367,48.300003,-18.056252,-18.956251,0.45980784,4.504574,8.698723,262.5189,-1.9631858,-0.37923807,-0.14556888,0.42808008,-0.69550514,4
2026-01-07 14:13:34.080,-0.82001406,4.984728,8.613141,-0.10386022,-0.095737815,-0.16604319,48.506252,-18.150002,-18.0,0.34169045,4.5179305,8.697237,264.49866,-1.9631858,-0.37923807,-1.1617045,0.46679735,-0.084095955,4
2026-01-07 14:13:34.130,-0.5638345,3.804985,9.074623,-0.09746882,-0.28747976,-0.20772044,49.18125,-18.150002,-18.225,0.34533706,4.460019,8.726933,259.89883,-1.9631858,-0.37923807,-0.9091716,-0.65503407,0.34769058,4
2026-01-07 14:13:34.180,-0.5009867,3.8025908,8.933964,-0.030359142,0.20998406,0.29307222,49.3875,-18.73125,-18.768751,0.3553254,4.418825,8.747463,259.633,-1.9631858,-0.37923807,-0.8563121,-0.6162343,0.18650055,4
2026-01-07 14:13:34.230,1.0690111,4.619014,8.717288,0.09001219,0.15352671,0.40279123,49.29375,-18.45,-19.10625,0.33567423,4.4239483,8.74565,258.64252,-1.9631858,-0.37923807,0.73333687,0.1950655,-0.028362274,4
2026-01-07 14:13:34.280,1.4826094,4.657321,8.304887,-0.023967743,0.036351077,0.028894445,48.600002,-18.112501,-18.4125,0.37921545,4.447831,8.731745,257.60675,-1.9631858,-0.37923807,1.1033939,0.20948982,-0.42685795,4
2026-01-07 14:13:34.331,0.8607155,4.413711,8.575432,-0.07509893,0.05872097,-0.104259685,48.112503,-18.525002,-18.50625,0.34366733,4.4271574,8.743715,258.27893,-1.9631858,-0.37923807,0.5170482,-0.013446331,-0.16828346,4
2026-01-07 14:13:34.380,-0.23882163,4.6561236,8.462905,-0.0484681,0.039546777,-0.06378083,47.90625,-18.393751,-18.65625,0.3082325,4.402855,8.757297,262.21002,-1.9631858,-0.37923807,-0.5470541,0.25326872,-0.29439163,4
2026-01-07 14:13:34.430,-0.15322891,4.7626657,8.678383,-0.08149032,0.03741631,0.0629819,48.281254,-17.98125,-18.69375,0.28066224,4.3884444,8.765453,262.44025,-1.9631858,-0.37923807,-0.43389115,0.37422132,-0.087070465,4
2026-01-07 14:13:34.481,0.13826515,4.4795513,9.03871,-0.09214266,0.08961273,0.10133029,48.300003,-18.487501,-18.487501,0.2924944,4.3283043,8.79492,259.86276,-1.9631858,-0.37923807,-0.15422924,0.15124702,0.24378967,4
2026-01-07 14:13:34.531,0.30825347,4.353257,8.700529,0.077229396,0.10239553,0.1854837,48.131252,-18.75,-18.993752,0.26980376,4.318955,8.8002405,259.49603,-1.9631858,-0.37923807,0.038449705,0.034302235,-0.09971142,4
2026-01-07 14:13:34.581,0.3549404,4.5280337,7.8823104,0.0484681,0.1790923,0.20359266,47.90625,-18.768751,-19.03125,0.24937828,4.3613243,8.779923,260.80182,-1.9631858,-0.37923807,0.105562136,0.16670942,-0.89761305,4
2026-01-07 14:13:34.632,0.18794483,4.574721,7.8835077,-0.17203513,0.08428656,0.16204858,47.662502,-18.75,-18.5625,0.23357406,4.3558946,8.783052,261.1633,-1.9631858,-0.37923807,-0.045629233,0.2188263,-0.8995447,4
